age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,age_x_age,age_x_fnlwgt,age_x_education_num,age_x_capital_gain,age_x_capital_loss,age_x_hours_per_week,fnlwgt_x_fnlwgt,fnlwgt_x_education_num,fnlwgt_x_capital_gain,fnlwgt_x_capital_loss,fnlwgt_x_hours_per_week,education_num_x_education_num,education_num_x_capital_gain,education_num_x_capital_loss,education_num_x_hours_per_week,capital_gain_x_capital_gain,capital_gain_x_capital_loss,capital_gain_x_hours_per_week,capital_loss_x_capital_loss,capital_loss_x_hours_per_week,hours_per_week_x_hours_per_week,marital_status_statistics,male,female
51,Local-gov,116286,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K,2601,5930586,714,0,0,3060,637531908,1628004,0,0,6977160,196,0,0,840,0,0,0,0,0,3600,,,
33,Private,231043,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,1089,7624419,297,0,0,1650,1841260297,2079387,0,0,11552150,81,0,0,450,0,0,0,0,0,2500,,,
32,Private,209538,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K,1024,6705216,448,0,0,1760,956500484,2933532,0,0,11524590,196,0,0,770,0,0,0,0,0,3025,,,
34,Private,202046,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,>50K,1156,6869564,306,0,0,1190,-2127086844,1818414,0,0,7071610,81,0,0,315,0,0,0,0,0,1225,,,
35,Private,138992,Masters,14,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,7298,0,40,United-States,>50K,1225,4864720,490,255430,0,1400,2138906880,1945888,1014363616,0,5559680,196,102172,0,560,53260804,0,291920,0,0,1600,,,
31,Federal-gov,334346,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,961,10364726,403,0,0,1240,118098020,4346498,0,0,13373840,169,0,0,520,0,0,0,0,0,1600,,,
49,Private,116789,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,2401,5722661,441,0,0,1960,754768633,1051101,0,0,4671560,81,0,0,360,0,0,0,0,0,1600,,,
53,Private,233165,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,2809,12357745,477,0,0,3180,-1468657623,2098485,0,0,13989900,81,0,0,540,0,0,0,0,0,3600,,,
51,Self-emp-not-inc,199005,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K,2601,10149255,663,0,0,2040,948284361,2587065,0,0,7960200,169,0,0,520,0,0,0,0,0,1600,,,
50,Self-emp-inc,190333,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,55,United-States,>50K,2500,9516650,750,4999950,0,2750,1866912521,2854995,1853240483,0,10468315,225,1499985,0,825,1409865409,0,5499945,0,0,3025,,,
56,Private,92444,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,United-States,>50K,3136,5176864,560,0,0,2800,-44041456,924440,0,0,4622200,100,0,0,500,0,0,0,0,0,2500,,,
60,Private,83850,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,3600,5031000,540,0,0,2400,-1559112092,754650,0,0,3354000,81,0,0,360,0,0,0,0,0,1600,,,
39,Private,505119,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Cuba,>50K,1521,19699641,546,0,0,1560,1742133697,7071666,0,0,20204760,196,0,0,560,0,0,0,0,0,1600,,,
71,?,287372,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,0,0,10,United-States,>50K,5041,20403412,1136,0,0,710,978287760,4597952,0,0,2873720,256,0,0,160,0,0,0,0,0,100,,,
32,Private,198452,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,40,United-States,<=50K,1024,6350464,288,0,0,1280,728490640,1786068,0,0,7938080,81,0,0,360,0,0,0,0,0,1600,,,
50,Self-emp-not-inc,57758,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,2500,2887900,550,0,0,3000,-958980732,635338,0,0,3465480,121,0,0,660,0,0,0,0,0,3600,,,
57,?,202903,7th-8th,4,Married-civ-spouse,?,Wife,White,Female,1173,0,45,Puerto-Rico,<=50K,3249,11565471,228,66861,0,2565,-1780045551,811612,238005219,0,9130635,16,4692,0,180,1375929,0,52785,0,0,2025,,,
61,Private,154600,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,4,United-States,<=50K,3721,9430600,549,0,0,244,-1868643776,1391400,0,0,618400,81,0,0,36,0,0,0,0,0,16,,,
42,Private,169995,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K,1764,7139790,378,0,0,2016,-1166471047,1529955,0,0,8159760,81,0,0,432,0,0,0,0,0,2304,,,
39,Private,176186,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K,1521,6871254,390,0,0,1950,976735524,1761860,0,0,8809300,100,0,0,500,0,0,0,0,0,2500,,,
28,Private,183155,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K,784,5128340,364,0,0,1540,-813984343,2381015,0,0,10073525,169,0,0,715,0,0,0,0,0,3025,,,
50,Private,160724,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7298,0,40,Philippines,>50K,2500,8036200,700,364900,0,2000,62400400,2250136,1172963752,0,6428960,196,102172,0,560,53260804,0,291920,0,0,1600,,,
60,State-gov,136939,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,3600,8216340,600,0,0,2400,1572420537,1369390,0,0,5477560,100,0,0,400,0,0,0,0,0,1600,,,
47,Local-gov,123681,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,60,United-States,>50K,2209,5813007,658,361336,0,2820,-1882879423,1731534,950859528,0,7420860,196,107632,0,840,59105344,0,461280,0,0,3600,,,
45,Private,178215,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,>50K,2025,8019675,225,0,0,1800,1695815153,891075,0,0,7128600,25,0,0,200,0,0,0,0,0,1600,,,
28,Self-emp-not-inc,96219,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,5,United-States,<=50K,784,2694132,364,0,0,140,668161369,1250847,0,0,481095,169,0,0,65,0,0,0,0,0,25,,,
37,Private,34180,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1369,1264660,333,0,0,1480,1168272400,307620,0,0,1367200,81,0,0,360,0,0,0,0,0,1600,,,
29,Private,204984,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,841,5944536,261,0,0,1160,-931232704,1844856,0,0,8199360,81,0,0,360,0,0,0,0,0,1600,,,
53,Self-emp-not-inc,118793,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,2809,6296029,318,0,0,2650,1226874961,712758,0,0,5939650,36,0,0,300,0,0,0,0,0,2500,,,
33,Private,226629,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,<=50K,1089,7478757,330,0,0,1155,-178903911,2266290,0,0,7932015,100,0,0,350,0,0,0,0,0,1225,,,
29,State-gov,356089,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,>50K,841,10326581,377,222952,0,1160,-2049642959,4629157,-1557355064,0,14243560,169,99944,0,520,59105344,0,307520,0,0,1600,,,
33,Private,149184,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K,1089,4923072,495,0,65241,1650,781029376,2237760,0,294936768,7459200,225,0,29655,750,0,0,0,3908529,98850,2500,,,
38,Private,333651,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,70,United-States,>50K,1444,12678738,494,570912,0,2660,-346159895,4337463,717805328,0,23355570,169,195312,0,910,225720576,0,1051680,0,0,4900,,,
29,Private,164040,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,841,4757160,261,0,0,1160,1139317824,1476360,0,0,6561600,81,0,0,360,0,0,0,0,0,1600,,,
30,State-gov,361497,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,72,United-States,>50K,900,10844910,390,0,0,2160,1831062129,4699461,0,0,26027784,169,0,0,936,0,0,0,0,0,5184,,,
64,Self-emp-not-inc,352712,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,<=50K,4096,22573568,704,0,0,3520,-148296640,3879832,0,0,19399160,121,0,0,605,0,0,0,0,0,3025,,,
26,Private,39014,12th,8,Married-civ-spouse,Priv-house-serv,Wife,Other,Female,0,0,40,Dominican-Republic,<=50K,676,1014364,208,0,0,1040,1522092196,312112,0,0,1560560,64,0,0,320,0,0,0,0,0,1600,,,
41,Self-emp-not-inc,197176,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,75,United-States,>50K,1681,8084216,533,0,0,3075,223669312,2563288,0,0,14788200,169,0,0,975,0,0,0,0,0,5625,,,
57,Private,199847,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,>50K,3249,11391279,741,856368,0,3420,1284117745,2598011,-1292465968,0,11990820,169,195312,0,780,225720576,0,901440,0,0,3600,,,
40,Private,373050,12th,8,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,?,<=50K,1600,14922000,320,0,0,1600,1727349028,2984400,0,0,14922000,64,0,0,320,0,0,0,0,0,1600,,,
38,Private,185556,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Italy,<=50K,1444,7051128,380,0,0,1520,71290768,1855560,0,0,7422240,100,0,0,400,0,0,0,0,0,1600,,,
42,Private,287244,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K,1764,12064248,378,0,0,2310,904736912,2585196,0,0,15798420,81,0,0,495,0,0,0,0,0,3025,,,
32,Private,190511,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1024,6096352,320,0,0,1280,1934702753,1905110,0,0,7620440,100,0,0,400,0,0,0,0,0,1600,,,
60,Private,145995,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,3600,8759700,780,0,0,2400,-160296455,1897935,0,0,5839800,169,0,0,520,0,0,0,0,0,1600,,,
34,Private,122612,Bachelors,13,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,7688,0,50,Philippines,>50K,1156,4168808,442,261392,0,1700,-2146166640,1593956,942641056,0,6130600,169,99944,0,650,59105344,0,384400,0,0,2500,,,
53,Self-emp-not-inc,279129,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K,2809,14793837,530,0,0,1590,603587313,2791290,0,0,8373870,100,0,0,300,0,0,0,0,0,900,,,
32,Private,191856,Masters,14,Married-civ-spouse,Sales,Wife,White,Female,0,0,45,United-States,>50K,1024,6139392,448,0,0,1440,-1845980928,2685984,0,0,8633520,196,0,0,630,0,0,0,0,0,2025,,,
45,Private,168262,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,40,United-States,>50K,2025,7571790,405,0,84915,1800,-1752670428,1514358,0,317510394,6730480,81,0,16983,360,0,0,0,3560769,75480,1600,,,
56,Private,247337,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,3136,13850872,728,0,0,2800,1046049425,3215381,0,0,12366850,169,0,0,650,0,0,0,0,0,2500,,,
26,Private,305304,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,676,7937904,182,0,0,1040,-1278748096,2137128,0,0,12212160,49,0,0,280,0,0,0,0,0,1600,,,
30,Private,174789,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,50,United-States,>50K,900,5243670,360,0,55440,1500,486423449,2097468,0,323010072,8739450,144,0,22176,600,0,0,0,3415104,92400,2500,,,
34,Private,113530,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,1156,3860020,442,0,0,1360,4159012,1475890,0,0,4541200,169,0,0,520,0,0,0,0,0,1600,,,
49,Private,116143,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,2401,5691007,441,0,0,1960,604294561,1045287,0,0,4645720,81,0,0,360,0,0,0,0,0,1600,,,
32,Private,130057,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K,1024,4161824,288,0,0,1760,-265045935,1170513,0,0,7153135,81,0,0,495,0,0,0,0,0,3025,,,
36,Private,167440,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,<=50K,1296,6027840,360,0,0,1584,-2028617472,1674400,0,0,7367360,100,0,0,440,0,0,0,0,0,1936,,,
49,?,271346,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,15024,0,60,United-States,>50K,2401,13295954,637,736176,0,2940,614207684,3527498,-218264992,0,16280760,169,195312,0,780,225720576,0,901440,0,0,3600,,,
33,Private,122672,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K,1089,4048176,297,0,0,1650,-2131449600,1104048,0,0,6133600,81,0,0,450,0,0,0,0,0,2500,,,
56,Private,157639,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,3136,8827784,560,0,0,2800,-919749455,1576390,0,0,7881950,100,0,0,500,0,0,0,0,0,2500,,,
41,Private,63596,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,32,United-States,>50K,1681,2607436,410,0,0,1312,-250516080,635960,0,0,2035072,100,0,0,320,0,0,0,0,0,1024,,,
30,State-gov,137613,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,20,Taiwan,<=50K,900,4128390,420,0,0,600,1757468585,1926582,0,0,2752260,196,0,0,280,0,0,0,0,0,400,,,
37,Private,66686,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,1369,2467382,333,0,0,1480,152055300,600174,0,0,2667440,81,0,0,360,0,0,0,0,0,1600,,,
42,Self-emp-not-inc,120539,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,1764,5062638,546,0,0,2100,1644748633,1567007,0,0,6026950,169,0,0,650,0,0,0,0,0,2500,,,
36,Local-gov,188236,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,1296,6776496,324,0,0,1440,1073053328,1694124,0,0,7529440,81,0,0,360,0,0,0,0,0,1600,,,
45,Private,213140,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,2829,0,40,United-States,<=50K,2025,9591300,270,127305,0,1800,-1815980656,1278840,602973060,0,8525600,36,16974,0,240,8003241,0,113160,0,0,1600,,,
41,Local-gov,242586,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,1681,9946026,410,0,0,1640,-1281574748,2425860,0,0,9703440,100,0,0,400,0,0,0,0,0,1600,,,
41,Private,84610,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,60,United-States,>50K,1681,3469010,533,0,77982,2460,-1431082492,1099930,0,160928220,5076600,169,0,24726,780,0,0,0,3617604,114120,3600,,,
29,Self-emp-not-inc,125190,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,841,3630510,261,0,0,1160,-1507333084,1126710,0,0,5007600,81,0,0,360,0,0,0,0,0,1600,,,
32,Private,260868,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,>50K,1024,8347776,416,0,0,1280,-667363312,3391284,0,0,10434720,169,0,0,520,0,0,0,0,0,1600,,,
75,Self-emp-not-inc,208426,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K,5625,15631950,1125,0,0,2625,491724516,3126390,0,0,7294910,225,0,0,525,0,0,0,0,0,1225,,,
52,Federal-gov,207841,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,2704,10807732,520,0,0,2080,248208321,2078410,0,0,8313640,100,0,0,400,0,0,0,0,0,1600,,,
45,Private,428350,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,1740,40,United-States,<=50K,2025,19275750,405,0,78300,1800,-1199871228,3855150,0,745329000,17134000,81,0,15660,360,0,0,0,3027600,69600,1600,,,
41,Private,223548,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K,1681,9165468,82,0,0,1640,-1565899248,447096,0,0,8941920,4,0,0,80,0,0,0,0,0,1600,,,
74,Self-emp-inc,231002,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,>50K,5476,17094148,666,0,0,2220,1822316452,2079018,0,0,6930060,81,0,0,270,0,0,0,0,0,900,,,
42,Local-gov,238188,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K,1764,10003896,588,0,0,1470,898948496,3334632,0,0,8336580,196,0,0,490,0,0,0,0,0,1225,,,
30,Private,29662,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States,>50K,900,889860,360,0,0,750,879834244,355944,0,0,741550,144,0,0,300,0,0,0,0,0,625,,,
48,Private,128796,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,2304,6182208,576,0,0,1920,-591459568,1545552,0,0,5151840,144,0,0,480,0,0,0,0,0,1600,,,
44,Federal-gov,320071,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1936,14083124,396,0,0,1760,-633770063,2880639,0,0,12802840,81,0,0,360,0,0,0,0,0,1600,,,
39,Private,191161,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1521,7455279,390,0,0,1560,-2112177743,1911610,0,0,7646440,100,0,0,400,0,0,0,0,0,1600,,,
46,Private,205100,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K,2116,9434600,506,0,0,2208,-883662960,2256100,0,0,9844800,121,0,0,528,0,0,0,0,0,2304,,,
40,Local-gov,163725,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,>50K,1600,6549000,520,307520,0,1600,1036071849,2128425,1258717800,0,6549000,169,99944,0,520,59105344,0,307520,0,0,1600,,,
60,Private,389254,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,3600,23355240,540,0,0,2400,1194821156,3503286,0,0,15570160,81,0,0,360,0,0,0,0,0,1600,,,
27,Private,168827,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,729,4558329,243,0,0,1080,-1562215143,1519443,0,0,6753080,81,0,0,360,0,0,0,0,0,1600,,,
75,Self-emp-not-inc,309955,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2174,50,United-States,>50K,5625,23246625,1125,0,163050,3750,1582821513,4649325,0,673842170,15497750,225,0,32610,750,0,0,0,4726276,108700,2500,,,
47,Self-emp-not-inc,242391,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K,2209,11392377,705,706128,0,1880,-1376145263,3635865,-653284912,0,9695640,225,225360,0,600,225720576,0,600960,0,0,1600,,,
43,Self-emp-not-inc,130126,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1849,5595418,559,0,0,1720,-247093308,1691638,0,0,5205040,169,0,0,520,0,0,0,0,0,1600,,,
43,Federal-gov,287008,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,35,United-States,>50K,1849,12341344,602,0,0,1505,769213440,4018112,0,0,10045280,196,0,0,490,0,0,0,0,0,1225,,,
34,State-gov,190290,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,>50K,1156,6469860,442,0,0,1292,1850545732,2473770,0,0,7231020,169,0,0,494,0,0,0,0,0,1444,,,
52,Private,117674,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,2704,6119048,520,0,0,2080,962268388,1176740,0,0,4706960,100,0,0,400,0,0,0,0,0,1600,,,
42,Local-gov,121998,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,>50K,1764,5123916,420,631008,0,1680,1998610116,1219980,1832897952,0,4879920,100,150240,0,400,225720576,0,600960,0,0,1600,,,
52,Private,49243,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,2704,2560636,468,0,0,2080,-1870094247,443187,0,0,1969720,81,0,0,360,0,0,0,0,0,1600,,,
31,Local-gov,206297,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,961,6395207,279,0,0,1240,-391220751,1856673,0,0,8251880,81,0,0,360,0,0,0,0,0,1600,,,
47,Private,151267,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,15024,0,40,United-States,>50K,2209,7109549,423,706128,0,1880,1406868809,1361403,-2022331888,0,6050680,81,135216,0,360,225720576,0,600960,0,0,1600,,,
39,Private,216256,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Italy,>50K,1521,8433984,507,0,0,2340,-477982720,2811328,0,0,12975360,169,0,0,780,0,0,0,0,0,3600,,,
64,Private,270333,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,4096,17301312,832,0,0,2560,65486857,3514329,0,0,10813320,169,0,0,520,0,0,0,0,0,1600,,,
35,Self-emp-not-inc,348771,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,<=50K,1225,12206985,245,0,0,1260,1382126153,2441397,0,0,12555756,49,0,0,252,0,0,0,0,0,1296,,,
28,Private,184831,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,784,5175268,280,0,0,1120,-197239807,1848310,0,0,7393240,100,0,0,400,0,0,0,0,0,1600,,,
46,Private,123598,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,>50K,2116,5685508,460,0,0,2208,-1903403580,1235980,0,0,5932704,100,0,0,480,0,0,0,0,0,2304,,,
59,Private,160631,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K,3481,9477229,767,0,0,3540,32514385,2088203,0,0,9637860,169,0,0,780,0,0,0,0,0,3600,,,
48,Private,148995,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K,2304,7151760,672,0,0,2640,724673545,2085930,0,0,8194725,196,0,0,770,0,0,0,0,0,3025,,,
46,Self-emp-inc,181413,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K,2116,8344998,552,0,0,1840,-1449061799,2176956,0,0,7256520,144,0,0,480,0,0,0,0,0,1600,,,
36,Private,116358,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,>50K,1296,4188888,504,0,0,1440,654282276,1629012,0,0,4654320,196,0,0,560,0,0,0,0,0,1600,,,
37,Local-gov,180342,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K,1369,6672654,481,0,0,1480,-1836501404,2344446,0,0,7213680,169,0,0,520,0,0,0,0,0,1600,,,
48,Private,148995,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,2304,7151760,672,0,0,1920,724673545,2085930,0,0,5959800,196,0,0,560,0,0,0,0,0,1600,,,
53,Private,34368,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,2809,1821504,530,0,0,2385,1181159424,343680,0,0,1546560,100,0,0,450,0,0,0,0,0,2025,,,
31,Private,209538,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States,<=50K,961,6495678,310,0,0,1705,956500484,2095380,0,0,11524590,100,0,0,550,0,0,0,0,0,3025,,,
30,Private,188146,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5013,0,40,United-States,<=50K,900,5644380,270,150390,0,1200,1039178948,1693314,943175898,0,7525840,81,45117,0,360,25130169,0,200520,0,0,1600,,,
55,Private,202220,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,2407,0,35,United-States,<=50K,3025,11122100,495,132385,0,1925,-2056744560,1819980,486743540,0,7077700,81,21663,0,315,5793649,0,84245,0,0,1225,,,
37,Private,241998,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,>50K,1369,8953926,481,0,0,1850,-1566510140,3145974,0,0,12099900,169,0,0,650,0,0,0,0,0,2500,,,
55,Private,181220,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,3025,9967100,495,0,0,2750,-1519049968,1630980,0,0,9061000,81,0,0,450,0,0,0,0,0,2500,,,
30,Private,217296,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K,900,6518880,330,0,0,1050,-27088640,2390256,0,0,7605360,121,0,0,385,0,0,0,0,0,1225,,,
59,Local-gov,140478,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,3481,8288202,826,0,0,2360,-1740767996,1966692,0,0,5619120,196,0,0,560,0,0,0,0,0,1600,,,
28,Private,69107,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K,784,1934996,252,0,0,1120,480810153,621963,0,0,2764280,81,0,0,360,0,0,0,0,0,1600,,,
33,Local-gov,368675,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,1089,12166275,330,0,0,1320,-1517697847,3686750,0,0,14747000,100,0,0,400,0,0,0,0,0,1600,,,
37,Private,52221,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,1369,1932177,259,0,0,1480,-1567934455,365547,0,0,2088840,49,0,0,280,0,0,0,0,0,1600,,,
31,Private,407930,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,961,12645830,124,0,0,1240,-1096839644,1631720,0,0,16317200,16,0,0,160,0,0,0,0,0,1600,,,
23,Private,107452,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,529,2471396,230,0,0,920,-1338969584,1074520,0,0,4298080,100,0,0,400,0,0,0,0,0,1600,,,
33,Self-emp-inc,155781,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,?,<=50K,1089,5140773,330,0,0,1980,-1502083815,1557810,0,0,9346860,100,0,0,600,0,0,0,0,0,3600,,,
