age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,age_x_age,age_x_fnlwgt,age_x_education_num,age_x_capital_gain,age_x_capital_loss,age_x_hours_per_week,fnlwgt_x_fnlwgt,fnlwgt_x_education_num,fnlwgt_x_capital_gain,fnlwgt_x_capital_loss,fnlwgt_x_hours_per_week,education_num_x_education_num,education_num_x_capital_gain,education_num_x_capital_loss,education_num_x_hours_per_week,capital_gain_x_capital_gain,capital_gain_x_capital_loss,capital_gain_x_hours_per_week,capital_loss_x_capital_loss,capital_loss_x_hours_per_week,hours_per_week_x_hours_per_week,marital_status_statistics,male,female
41,Private,157025,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Male,0,0,40,United-States,<=50K,1681,6438025,369,0,0,1640,-1112953151,1413225,0,0,6281000,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
21,Private,334618,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Female,99999,0,40,United-States,>50K,441,7026978,210,2099979,0,840,300056228,3346180,-898272986,0,13384720,100,999990,0,400,1409865409,0,3999960,0,0,1600,Never-married,47.35,41.81
19,Private,109854,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,361,2087226,171,0,0,760,-817000572,988686,0,0,4394160,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
27,Private,38918,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,1876,75,United-States,<=50K,729,1050786,243,0,50652,2025,1514610724,350262,0,73010168,2918850,81,0,16884,675,0,0,0,3519376,140700,5625,Never-married,47.35,41.81
22,Private,212114,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,15,United-States,<=50K,484,4666508,286,0,0,330,2042676036,2757482,0,0,3181710,169,0,0,195,0,0,0,0,0,225,Never-married,47.35,41.81
23,?,234970,Some-college,10,Never-married,?,Own-child,Black,Female,0,0,40,United-States,<=50K,529,5404310,230,0,0,920,-623673948,2349700,0,0,9398800,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
23,Private,228243,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,<=50K,529,5249589,230,0,0,1012,555259497,2282430,0,0,10042692,100,0,0,440,0,0,0,0,0,1936,Never-married,47.35,41.81
20,Private,205839,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,<=50K,400,4116780,200,0,0,320,-579979039,2058390,0,0,3293424,100,0,0,160,0,0,0,0,0,256,Never-married,47.35,41.81
27,Private,190525,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K,729,5144175,243,0,0,1350,1940037257,1714725,0,0,9526250,81,0,0,450,0,0,0,0,0,2500,Never-married,47.35,41.81
18,Private,118376,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K,324,2130768,180,0,0,270,1127975488,1183760,0,0,1775640,100,0,0,150,0,0,0,0,0,225,Never-married,47.35,41.81
23,Private,403107,5th-6th,3,Never-married,Other-service,Own-child,White,Male,0,0,40,El-Salvador,<=50K,529,9271461,69,0,0,920,-713503799,1209321,0,0,16124280,9,0,0,120,0,0,0,0,0,1600,Never-married,47.35,41.81
40,Private,341835,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K,1600,13673400,360,0,0,1800,887050233,3076515,0,0,15382575,81,0,0,405,0,0,0,0,0,2025,Never-married,47.35,41.81
19,?,28967,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K,361,550373,190,0,0,760,839087089,289670,0,0,1158680,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
53,Private,299080,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,2809,15851240,530,0,0,2120,-745466816,2990800,0,0,11963200,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
24,Private,197387,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,Mexico,<=50K,576,4737288,216,0,0,960,306922105,1776483,0,0,7895480,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
20,Private,184779,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,20,United-States,<=50K,400,3695580,200,0,0,400,-216459527,1847790,0,0,3695580,100,0,0,200,0,0,0,0,0,400,Never-married,47.35,41.81
23,Private,98283,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,529,2260509,299,0,0,920,1069613497,1277679,0,0,3931320,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
17,Private,143868,9th,5,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K,289,2445756,85,0,0,680,-776835056,719340,0,0,5754720,25,0,0,200,0,0,0,0,0,1600,Never-married,47.35,41.81
54,Private,133050,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,0,0,41,United-States,<=50K,2916,7184700,540,0,0,2214,522433316,1330500,0,0,5455050,100,0,0,410,0,0,0,0,0,1681,Never-married,47.35,41.81
25,Private,69413,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,625,1735325,250,0,0,1000,523197273,694130,0,0,2776520,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
33,Private,355996,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,1089,11747868,198,0,0,1320,-2115866864,2135976,0,0,14239840,36,0,0,240,0,0,0,0,0,1600,Never-married,47.35,41.81
23,Private,175266,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,529,4031118,230,0,0,920,653399684,1752660,0,0,7010640,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
26,Private,53833,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K,676,1399658,234,0,0,1040,-1396975407,484497,0,0,2153320,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
23,Private,315877,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,<=50K,529,7265171,299,0,0,690,994031321,4106401,0,0,9476310,169,0,0,390,0,0,0,0,0,900,Never-married,47.35,41.81
36,Private,172538,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K,1296,6211368,504,0,0,1440,-295409628,2415532,0,0,6901520,196,0,0,560,0,0,0,0,0,1600,Never-married,47.35,41.81
33,Private,284531,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,1089,9389523,429,0,0,1320,-646488663,3698903,0,0,11381240,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
20,Private,218178,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,400,4363560,180,0,0,800,356999428,1963602,0,0,8727120,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
20,Private,388156,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,24,United-States,<=50K,400,7763120,200,0,0,480,341224976,3881560,0,0,9315744,100,0,0,240,0,0,0,0,0,576,Never-married,47.35,41.81
25,Private,211424,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,625,5285600,325,0,0,1000,1750434816,2748512,0,0,8456960,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
22,Private,100345,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,<=50K,484,2207590,198,0,0,770,1479184433,903105,0,0,3512075,81,0,0,315,0,0,0,0,0,1225,Never-married,47.35,41.81
27,Private,255476,5th-6th,3,Never-married,Other-service,Other-relative,White,Male,0,0,40,Mexico,<=50K,729,6897852,81,0,0,1080,843477136,766428,0,0,10219040,9,0,0,120,0,0,0,0,0,1600,Never-married,47.35,41.81
38,Self-emp-not-inc,257250,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,52,United-States,<=50K,1444,9775500,342,0,0,1976,1753053060,2315250,0,0,13377000,81,0,0,468,0,0,0,0,0,2704,Never-married,47.35,41.81
22,Private,29444,12th,8,Never-married,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,0,0,50,United-States,<=50K,484,647768,176,0,0,1100,866949136,235552,0,0,1472200,64,0,0,400,0,0,0,0,0,2500,Never-married,47.35,41.81
34,Private,209297,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,2001,40,United-States,<=50K,1156,7116098,306,0,68034,1360,855561249,1883673,0,418803297,8371880,81,0,18009,360,0,0,0,4004001,80040,1600,Never-married,47.35,41.81
23,Private,165474,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,529,3805902,230,0,0,920,1611840900,1654740,0,0,6618960,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
21,Private,228255,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K,441,4793355,210,0,0,630,560737473,2282550,0,0,6847650,100,0,0,300,0,0,0,0,0,900,Never-married,47.35,41.81
17,Private,321880,10th,6,Never-married,Other-service,Own-child,Black,Male,0,0,15,United-States,<=50K,289,5471960,102,0,0,255,527519296,1931280,0,0,4828200,36,0,0,90,0,0,0,0,0,225,Never-married,47.35,41.81
24,Private,216129,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K,576,5187096,312,0,0,1200,-532895615,2809677,0,0,10806450,169,0,0,650,0,0,0,0,0,2500,Never-married,47.35,41.81
36,Private,224566,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,1669,45,United-States,<=50K,1296,8084376,432,0,60084,1620,-1109719196,2694792,0,374800654,10105470,144,0,20028,540,0,0,0,2785561,75105,2025,Never-married,47.35,41.81
23,Private,120773,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,529,2777779,207,0,0,920,1701215641,1086957,0,0,4830920,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
59,Private,205759,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K,3481,12139781,944,0,0,2950,-612906879,3292144,0,0,10287950,256,0,0,800,0,0,0,0,0,2500,Never-married,47.35,41.81
22,Private,239098,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,484,5260156,198,0,0,880,1333278756,2151882,0,0,9563920,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
22,Private,65704,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,?,<=50K,484,1445488,198,0,0,880,22048320,591336,0,0,2628160,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
18,?,42293,10th,6,Never-married,?,Own-child,White,Female,0,0,30,United-States,<=50K,324,761274,108,0,0,540,1788697849,253758,0,0,1268790,36,0,0,180,0,0,0,0,0,900,Never-married,47.35,41.81
27,Private,187981,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,729,5075487,243,0,0,1080,977117993,1691829,0,0,7519240,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
32,Local-gov,191731,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,1024,6135392,320,0,0,1280,-1893929303,1917310,0,0,7669240,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
23,Private,218782,10th,6,Never-married,Handlers-cleaners,Other-relative,Other,Male,0,0,40,United-States,<=50K,529,5031986,138,0,0,920,620923268,1312692,0,0,8751280,36,0,0,240,0,0,0,0,0,1600,Never-married,47.35,41.81
41,Private,141642,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,1681,5807322,369,0,0,1640,-1412380316,1274778,0,0,5665680,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
48,Private,207817,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,32,Columbia,<=50K,2304,9975216,432,0,0,1536,238232529,1870353,0,0,6650144,81,0,0,288,0,0,0,0,0,1024,Never-married,47.35,41.81
21,?,124242,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K,441,2609082,210,0,0,840,-1743794620,1242420,0,0,4969680,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
40,Private,220589,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,1600,8823560,480,0,0,1600,1414866665,2647068,0,0,8823560,144,0,0,480,0,0,0,0,0,1600,Never-married,47.35,41.81
22,?,39803,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K,484,875666,220,0,0,880,1584278809,398030,0,0,1592120,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
21,Private,143062,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,32,United-States,<=50K,441,3004302,210,0,0,672,-1008100636,1430620,0,0,4577984,100,0,0,320,0,0,0,0,0,1024,Never-married,47.35,41.81
27,Private,367390,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,50,United-States,<=50K,729,9919530,270,0,0,1350,1831425924,3673900,0,0,18369500,100,0,0,500,0,0,0,0,0,2500,Never-married,47.35,41.81
19,Private,85690,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,30,United-States,<=50K,361,1628110,171,0,0,570,-1247158492,771210,0,0,2570700,81,0,0,270,0,0,0,0,0,900,Never-married,47.35,41.81
20,Private,74631,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K,400,1492620,200,0,0,1000,1274818865,746310,0,0,3731550,100,0,0,500,0,0,0,0,0,2500,Never-married,47.35,41.81
21,Private,138816,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,20,United-States,<=50K,441,2915136,189,0,0,420,2090012672,1249344,0,0,2776320,81,0,0,180,0,0,0,0,0,400,Never-married,47.35,41.81
41,Private,152529,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,1681,6253689,533,0,0,1640,1790259361,1982877,0,0,6101160,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
66,?,149422,7th-8th,4,Never-married,?,Not-in-family,White,Male,0,0,4,United-States,<=50K,4356,9861852,264,0,0,264,852097604,597688,0,0,597688,16,0,0,16,0,0,0,0,0,16,Never-married,47.35,41.81
24,Local-gov,32950,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K,576,790800,312,0,0,840,1085702500,428350,0,0,1153250,169,0,0,455,0,0,0,0,0,1225,Never-married,47.35,41.81
63,Private,31389,11th,7,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,12,United-States,<=50K,3969,1977507,441,0,0,756,985269321,219723,0,0,376668,49,0,0,84,0,0,0,0,0,144,Never-married,47.35,41.81
26,Private,118736,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K,676,3087136,338,0,0,520,1213335808,1543568,0,0,2374720,169,0,0,260,0,0,0,0,0,400,Never-married,47.35,41.81
22,?,32732,Some-college,10,Never-married,?,Own-child,White,Male,0,0,50,United-States,<=50K,484,720104,220,0,0,1100,1071383824,327320,0,0,1636600,100,0,0,500,0,0,0,0,0,2500,Never-married,47.35,41.81
25,Private,197651,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,43,United-States,<=50K,625,4941275,250,0,0,1075,411212137,1976510,0,0,8498993,100,0,0,430,0,0,0,0,0,1849,Never-married,47.35,41.81
46,State-gov,247992,7th-8th,4,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K,2116,11407632,184,0,0,1840,1370489920,991968,0,0,9919680,16,0,0,160,0,0,0,0,0,1600,Never-married,47.35,41.81
30,Private,177531,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,0,0,25,United-States,<=50K,900,5325930,270,0,0,750,1452484889,1597779,0,0,4438275,81,0,0,225,0,0,0,0,0,625,Never-married,47.35,41.81
20,Private,107658,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,10,United-States,<=50K,400,2153160,200,0,0,200,-1294656924,1076580,0,0,1076580,100,0,0,100,0,0,0,0,0,100,Never-married,47.35,41.81
34,Private,214288,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,1156,7285792,306,0,0,1360,-1325293312,1928592,0,0,8571520,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
18,?,395567,11th,7,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K,324,7120206,126,0,0,720,1854428833,2768969,0,0,15822680,49,0,0,280,0,0,0,0,0,1600,Never-married,47.35,41.81
26,Private,291968,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,676,7591168,338,0,0,1040,-654032896,3795584,0,0,11678720,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
31,Private,38223,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,45,United-States,<=50K,961,1184913,403,0,0,1395,1460997729,496899,0,0,1720035,169,0,0,585,0,0,0,0,0,2025,Never-married,47.35,41.81
27,Private,204098,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K,729,5510646,162,0,0,810,-1293679356,1224588,0,0,6122940,36,0,0,180,0,0,0,0,0,900,Never-married,47.35,41.81
34,Self-emp-inc,154227,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,75,United-States,<=50K,1156,5243718,340,0,0,2550,-1983836247,1542270,0,0,11567025,100,0,0,750,0,0,0,0,0,5625,Never-married,47.35,41.81
20,Private,185554,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,<=50K,400,3711080,200,0,0,500,70548548,1855540,0,0,4638850,100,0,0,250,0,0,0,0,0,625,Never-married,47.35,41.81
19,Private,195805,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,12,United-States,<=50K,361,3720295,171,0,0,228,-315107639,1762245,0,0,2349660,81,0,0,108,0,0,0,0,0,144,Never-married,47.35,41.81
19,?,185619,Some-college,10,Never-married,?,Own-child,White,Female,0,0,20,United-States,<=50K,361,3526761,190,0,0,380,94674793,1856190,0,0,3712380,100,0,0,200,0,0,0,0,0,400,Never-married,47.35,41.81
23,Private,201145,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,65,United-States,<=50K,529,4626335,207,0,0,1495,1804605361,1810305,0,0,13074425,81,0,0,585,0,0,0,0,0,4225,Never-married,47.35,41.81
18,Private,20057,7th-8th,4,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K,324,361026,72,0,0,720,402283249,80228,0,0,802280,16,0,0,160,0,0,0,0,0,1600,Never-married,47.35,41.81
18,Private,324011,9th,5,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,United-States,<=50K,324,5832198,90,0,0,360,1903913017,1620055,0,0,6480220,25,0,0,100,0,0,0,0,0,400,Never-married,47.35,41.81
23,Private,113466,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,529,2609718,207,0,0,920,-10368732,1021194,0,0,4538640,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
49,Private,176684,Assoc-voc,11,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,2401,8657516,539,0,0,1960,1152464784,1943524,0,0,7067360,121,0,0,440,0,0,0,0,0,1600,Never-married,47.35,41.81
18,Private,252993,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,Columbia,<=50K,324,4553874,144,0,0,720,-419051391,2023944,0,0,10119720,64,0,0,320,0,0,0,0,0,1600,Never-married,47.35,41.81
22,Private,79980,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,25,United-States,<=50K,484,1759560,220,0,0,550,2101833104,799800,0,0,1999500,100,0,0,250,0,0,0,0,0,625,Never-married,47.35,41.81
33,Private,63184,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K,1089,2085072,297,0,0,1320,-302749440,568656,0,0,2527360,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
23,Private,495888,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,El-Salvador,<=50K,529,11405424,207,0,0,920,1091772672,4462992,0,0,19835520,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
38,Private,227794,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K,1444,8656172,494,0,0,1520,350498884,2961322,0,0,9111760,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
19,Private,194905,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K,361,3703195,190,0,0,570,-666746639,1949050,0,0,5847150,100,0,0,300,0,0,0,0,0,900,Never-married,47.35,41.81
21,?,262062,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K,441,5503302,210,0,0,840,-42984892,2620620,0,0,10482480,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
33,Private,160216,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,32,?,<=50K,1089,5287128,462,0,0,1056,-100637120,2243024,0,0,5126912,196,0,0,448,0,0,0,0,0,1024,Never-married,47.35,41.81
27,Private,278617,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,729,7522659,270,0,0,1080,318021361,2786170,0,0,11144680,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
20,Private,34310,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K,400,686200,200,0,0,400,1177176100,343100,0,0,686200,100,0,0,200,0,0,0,0,0,400,Never-married,47.35,41.81
23,Private,128604,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,48,South,<=50K,529,2957892,207,0,0,1104,-640880368,1157436,0,0,6172992,81,0,0,432,0,0,0,0,0,2304,Never-married,47.35,41.81
53,Private,196763,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,<=50K,2809,10428439,636,0,0,3180,60972505,2361156,0,0,11805780,144,0,0,720,0,0,0,0,0,3600,Never-married,47.35,41.81
44,State-gov,183829,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K,1936,8088476,572,0,0,1672,-566637127,2389777,0,0,6985502,169,0,0,494,0,0,0,0,0,1444,Never-married,47.35,41.81
30,Private,251120,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,England,<=50K,900,7533600,360,0,0,1200,-1363255040,3013440,0,0,10044800,144,0,0,480,0,0,0,0,0,1600,Never-married,47.35,41.81
22,?,125905,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K,484,2769910,220,0,0,880,-1327800159,1259050,0,0,5036200,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
24,Private,210781,Bachelors,13,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,40,France,<=50K,576,5058744,312,0,0,960,1478957001,2740153,0,0,8431240,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
52,Private,122109,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Female,0,323,40,United-States,<=50K,2704,6349668,468,0,16796,2080,2025705993,1098981,0,39441207,4884360,81,0,2907,360,0,0,0,104329,12920,1600,Never-married,47.35,41.81
23,State-gov,35633,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States,<=50K,529,819559,230,0,0,1150,1269710689,356330,0,0,1781650,100,0,0,500,0,0,0,0,0,2500,Never-married,47.35,41.81
34,Private,134737,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,>50K,1156,4581058,442,0,0,1360,974189985,1751581,0,0,5389480,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
27,Private,242207,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K,729,6539589,351,0,0,1080,-1465311295,3148691,0,0,9688280,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
31,State-gov,557853,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,47,United-States,<=50K,961,17293443,403,0,0,1457,1962324297,7252089,0,0,26219091,169,0,0,611,0,0,0,0,0,2209,Never-married,47.35,41.81
22,Private,230574,10th,6,Never-married,Transport-moving,Own-child,White,Male,0,0,25,United-States,<=50K,484,5072628,132,0,0,550,1624761924,1383444,0,0,5764350,36,0,0,150,0,0,0,0,0,625,Never-married,47.35,41.81
21,?,105312,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,20,United-States,<=50K,441,2211552,189,0,0,420,-1794284544,947808,0,0,2106240,81,0,0,180,0,0,0,0,0,400,Never-married,47.35,41.81
33,Private,164707,Assoc-acdm,12,Never-married,Exec-managerial,Unmarried,White,Female,2174,0,55,?,<=50K,1089,5435331,396,71742,0,1815,1358592073,1976484,358073018,0,9058885,144,26088,0,660,4726276,0,119570,0,0,3025,Never-married,47.35,41.81
24,Private,145964,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,>50K,576,3503136,312,0,0,960,-169347184,1897532,0,0,5838560,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
29,Private,165360,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,841,4795440,319,0,0,1160,1574125824,1818960,0,0,6614400,121,0,0,440,0,0,0,0,0,1600,Never-married,47.35,41.81
26,Private,132572,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Female,0,0,32,United-States,<=50K,676,3446872,338,0,0,832,395466000,1723436,0,0,4242304,169,0,0,416,0,0,0,0,0,1024,Never-married,47.35,41.81
34,Private,441454,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,24,United-States,<=50K,1156,15009436,306,0,0,816,1608105796,3973086,0,0,10594896,81,0,0,216,0,0,0,0,0,576,Never-married,47.35,41.81
63,Private,125954,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,2174,0,40,United-States,<=50K,3969,7935102,567,136962,0,2520,-1315459068,1133586,273823996,0,5038160,81,19566,0,360,4726276,0,86960,0,0,1600,Never-married,47.35,41.81
66,Self-emp-not-inc,174788,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K,4356,11536008,660,0,0,1320,486073872,1747880,0,0,3495760,100,0,0,200,0,0,0,0,0,400,Never-married,47.35,41.81
24,?,151153,Some-college,10,Never-married,?,Not-in-family,Asian-Pac-Islander,Male,99999,0,50,South,>50K,576,3627672,240,2399976,0,1200,1372392929,1511530,-2064720337,0,7557650,100,999990,0,500,1409865409,0,4999950,0,0,2500,Never-married,47.35,41.81
39,Private,346478,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K,1521,13512642,390,0,0,1755,-212079804,3464780,0,0,15591510,100,0,0,450,0,0,0,0,0,2025,Never-married,47.35,41.81
22,Private,237720,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,484,5229840,198,0,0,880,676223552,2139480,0,0,9508800,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
